QGC WPL 110
0	1	0	16	0	0	0	0	36.680462	-76.021889	48.000000	1
1	0	3	16	10.000000	0.000000	0.000000	0.000000	36.679813	-76.034744	200.000000	1
2	0	3	16	12.000000	0.000000	0.000000	0.000000	36.682507	-76.034134	200.000000	1
3	0	3	16	51.000000	0.000000	0.000000	0.000000	36.681164	-76.019783	200.000000	1
4	0	3	16	32.000000	0.000000	0.000000	0.000000	36.673977	-76.018867	200.000000	1
5	0	3	16	13.000000	0.000000	0.000000	0.000000	36.672688	-76.022217	200.000000	1
6	0	3	16	10.000000	0.000000	0.000000	0.000000	36.670795	-76.020241	200.000000	1
7	0	3	16	11.000000	0.000000	0.000000	0.000000	36.672310	-76.017792	200.000000	1
8	0	3	16	12.000000	0.000000	0.000000	0.000000	36.674057	-76.020538	200.000000	1
9	0	3	16	27.000000	0.000000	0.000000	0.000000	36.680260	-76.021385	200.000000	1
10	0	3	16	35.000000	0.000000	0.000000	0.000000	36.681179	-76.031311	200.000000	1
11	0	3	16	11.000000	0.000000	0.000000	0.000000	36.683666	-76.032600	200.000000	1
12	0	3	16	36.000000	0.000000	0.000000	0.000000	36.683563	-76.042854	200.000000	1
13	0	3	16	25.000000	0.000000	0.000000	0.000000	36.679535	-76.037704	200.000000	1
14	0	3	177	1.000000	-1.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	1
