QGC WPL 110
0	1	0	16	0	0	0	0	37.012459	-76.591103	10.000000	1
1	0	0	16	0.000000	0.000000	0.000000	0.000000	37.006664	-76.583633	100.000000	1
2	0	0	16	0.000000	0.000000	0.000000	0.000000	36.997890	-76.580544	100.000000	1
3	0	0	16	0.000000	0.000000	0.000000	0.000000	36.999809	-76.596680	100.000000	1
4	0	0	16	0.000000	0.000000	0.000000	0.000000	37.004063	-76.597580	100.000000	1
5	0	0	16	0.000000	0.000000	0.000000	0.000000	37.008308	-76.610069	100.000000	1
6	0	0	16	0.000000	0.000000	0.000000	0.000000	36.992409	-76.622429	100.000000	1
7	0	0	16	0.000000	0.000000	0.000000	0.000000	36.995388	-76.580376	110.000000	1
8	0	0	16	0.000000	0.000000	0.000000	0.000000	36.998405	-76.570030	110.000000	1
9	0	0	16	0.000000	0.000000	0.000000	0.000000	37.002792	-76.569168	110.000000	1
10	0	0	16	0.000000	0.000000	0.000000	0.000000	37.015610	-76.575394	110.000000	1
