QGC WPL 110
0	1	0	16	0	0	0	0	37.019019	-76.589298	10.000000	1
1	0	3	16	15.000000	0.000000	0.000000	0.000000	37.019508	-76.592140	200.000000	1
2	0	3	16	15.000000	0.000000	0.000000	0.000000	37.022427	-76.590546	200.000000	1
3	0	3	16	12.000000	0.000000	0.000000	0.000000	37.024518	-76.588612	200.000000	1
4	0	3	16	12.000000	0.000000	0.000000	0.000000	37.024605	-76.591316	200.000000	1
5	0	3	16	12.000000	0.000000	0.000000	0.000000	37.022461	-76.590546	200.000000	1
6	0	3	16	15.000000	0.000000	0.000000	0.000000	37.019501	-76.592155	200.000000	1
7	0	3	16	12.000000	0.000000	0.000000	0.000000	37.016972	-76.591232	200.000000	1
8	0	3	16	13.000000	0.000000	0.000000	0.000000	37.017391	-76.595016	200.000000	1
9	0	3	177	1.000000	-1.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	1
