QGC WPL 110
0	1	0	16	0	0	0	0	38.095356	-77.263603	0.000000	1
1	0	0	16	35.000000	0.000000	0.000000	0.000000	38.096116	-77.270601	200.000000	1
2	0	0	16	12.000000	0.000000	0.000000	0.000000	38.099020	-77.270365	200.000000	1
3	0	0	16	21.000000	0.000000	0.000000	0.000000	38.099307	-77.264164	200.000000	1
4	0	0	16	15.000000	0.000000	0.000000	0.000000	38.097636	-77.260237	200.000000	1
5	0	0	16	7.000000	0.000000	0.000000	0.000000	38.095913	-77.260451	200.000000	1
6	0	0	178	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	25.000000	1
7	0	0	177	1.000000	1.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1
8	0	0	178	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	30.000000	1
9	0	0	177	1.000000	2.000000	0.000000	0.000000	2.000000	0.000000	0.000000	1
10	0	0	178	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	20.000000	1
11	0	0	177	1.000000	2.000000	0.000000	0.000000	2.000000	0.000000	0.000000	1
12	0	0	178	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	25.000000	1
13	0	0	177	1.000000	-1.000000	0.000000	0.000000	-1.000000	0.000000	0.000000	1
